index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
1902,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001902_punching person (boxing)_to_brushing hair_cuoqBzkii1Q_000094_000104_bg_63T-_NmyrqA_000032_000042/000151.jpg,punching person (boxing),brushing hair,0,27.81771469116211,A person doing punching person (boxing) at bathroom,21.13128662109375,A person doing brushing hair at backyard
1903,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001903_golf driving_to_surfing water_vVC8HWs8CVE_000011_000021_bg_Q4kAb9-wvCw_000364_000374/000151.jpg,golf driving,surfing water,1,21.41061782836914,A person doing golf driving at bondi beach,26.014551162719727,A person doing surfing water at backyard
1904,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001904_shooting basketball_to_playing bass guitar_7hyIcy24W-s_000003_000013_bg_0Pdt1UFwVn4_000371_000381/000151.jpg,shooting basketball,playing bass guitar,1,22.567941665649414,A person doing shooting basketball at band practice room,23.120208740234375,A person doing playing bass guitar at gymnasium
1905,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001905_playing bass guitar_to_bowling_aLPrTx4dvvo_000224_000234_bg_YlGfbvL4vu4_000005_000015/000151.jpg,playing bass guitar,bowling,1,19.751293182373047,A person doing playing bass guitar at recreation center,25.36635398864746,A person doing bowling at band practice room
1906,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001906_playing violin_to_golf driving_Hdf2WLugHVA_000011_000021_bg_RdamAcdVqpM_000010_000020/000101.jpg,playing violin,golf driving,0,27.210447311401367,A person doing playing violin at golf course,24.54323387145996,A person doing golf driving at music studio
1907,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001907_drinking_to_smoking_PkxtlwDr4AU_000073_000083_bg_7INhc7jN5Ps_000004_000014/000151.jpg,drinking,smoking,1,23.84088134765625,A person doing drinking at rooftop,23.984060287475586,A person doing smoking at restaurant
1908,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001908_climbing ladder_to_eating cake_C3EwcscJQ1I_000002_000012_bg_ntDFgioEXGE_000022_000032/000151.jpg,climbing ladder,eating cake,1,17.71892738342285,A person doing climbing ladder at picnic area,20.06926727294922,A person doing eating cake at treehouse
1909,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001909_walking the dog_to_brushing teeth_lcrknfBv_wI_000003_000013_bg_wrlHs_EsLOY_000106_000116/000151.jpg,walking the dog,brushing teeth,1,24.605939865112305,A person doing walking the dog at gym locker room,25.812047958374023,A person doing brushing teeth at trail
1910,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001910_eating ice cream_to_tying tie_Tdz2yMXJcZI_000003_000013_bg_io1ssEBVB1Y_000028_000038/000094.jpg,eating ice cream,tying tie,0,25.629281997680664,A person doing eating ice cream at hotel room,20.419509887695312,A person doing tying tie at carnival
1911,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001911_shooting goal (soccer)_to_playing saxophone_BYiyq0pD6M0_000012_000022_bg_hVrvXFrYU6I_000004_000014/000151.jpg,shooting goal (soccer),playing saxophone,0,23.6955623626709,A person doing shooting goal (soccer) at street corner,20.436023712158203,A person doing playing saxophone at sports complex
1912,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001912_hitting baseball_to_tying tie_Fz16t9SrF3U_000080_000090_bg_mHlVB_CxXGE_000043_000053/000151.jpg,hitting baseball,tying tie,0,27.209096908569336,A person doing hitting baseball at dressing room,20.372905731201172,A person doing tying tie at backyard
1913,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001913_hitting baseball_to_canoeing or kayaking_mTP2kap9cIw_000056_000066_bg_L9kGSSjjOGw_000076_000086/000151.jpg,hitting baseball,canoeing or kayaking,1,24.749351501464844,A person doing hitting baseball at everglades,27.235090255737305,A person doing canoeing or kayaking at batting cage
1914,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001914_canoeing or kayaking_to_playing bass guitar_YbLmMm66uUk_000192_000202_bg_ygLKayPwRZA_000064_000074/000151.jpg,canoeing or kayaking,playing bass guitar,1,18.255632400512695,A person doing canoeing or kayaking at garage,27.468955993652344,A person doing playing bass guitar at puget sound
1915,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001915_archery_to_reading book_rqIe-C6nEv0_000004_000014_bg_sXa7ytSIvS8_000015_000025/000127.jpg,archery,reading book,0,24.69249725341797,A person doing archery at bedroom,21.51007652282715,A person doing reading book at outdoor festival
1916,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001916_playing tennis_to_golf driving_PbaPKt859FA_000005_000015_bg_VElrGmw_YXA_000079_000089/000151.jpg,playing tennis,golf driving,1,22.35138702392578,A person doing playing tennis at backyard,23.047391891479492,A person doing golf driving at school gymnasium
1917,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001917_playing volleyball_to_flying kite_ffPE0TTkCB4_000042_000052_bg_0QH8uFjXiW4_000003_000013/000128.jpg,playing volleyball,flying kite,0,26.8184814453125,A person doing playing volleyball at beach,16.007347106933594,A person doing flying kite at beach
1918,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001918_skipping rope_to_punching person (boxing)_MRl-pPGFR8o_000024_000034_bg_gMIP_VRelEc_000014_000024/000151.jpg,skipping rope,punching person (boxing),0,22.153121948242188,A person doing skipping rope at gym,20.187101364135742,A person doing punching person (boxing) at park
1919,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001919_clean and jerk_to_playing tennis_cTqP4DDJWIw_000021_000031_bg_3cohYreibXk_000031_000041/000151.jpg,clean and jerk,playing tennis,1,26.497581481933594,A person doing clean and jerk at backyard,32.263858795166016,A person doing playing tennis at sports training facility
1920,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001920_skipping rope_to_drinking_Prf1lu4ITXw_000002_000012_bg_S6dtKmCVqNY_000125_000135/000151.jpg,skipping rope,drinking,0,26.457040786743164,A person doing skipping rope at home,20.453914642333984,A person doing drinking at park
1921,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001921_reading book_to_sword fighting_-5EyYMSM5eo_000378_000388_bg_JpLrWNjyaQU_000027_000037/000151.jpg,reading book,sword fighting,1,20.453149795532227,A person doing reading book at castle courtyard,26.797441482543945,A person doing sword fighting at bedroom
1922,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001922_playing tennis_to_playing basketball_BiPEqlFe9uA_000024_000034_bg_Wq7ByHTKi8A_000172_000182/000151.jpg,playing tennis,playing basketball,0,28.05590057373047,A person doing playing tennis at gymnasium,24.796905517578125,A person doing playing basketball at tennis court
1923,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001923_shooting goal (soccer)_to_shooting basketball_YAmbVR1n56c_000144_000154_bg_k2OQ2o7U3vY_000486_000496/000151.jpg,shooting goal (soccer),shooting basketball,1,26.46184539794922,A person doing shooting goal (soccer) at driveway,29.650043487548828,A person doing shooting basketball at professional stadium
1924,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001924_smoking_to_playing tennis_nEj81RffXqs_000003_000013_bg_04qp3eQSmJc_000106_000116/000151.jpg,smoking,playing tennis,1,25.377073287963867,A person doing smoking at community center,30.086347579956055,A person doing playing tennis at rooftop
1925,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001925_skipping rope_to_cleaning windows_C6rMq3kjz1A_000023_000033_bg_g_pXkgt618M_000068_000078/000151.jpg,skipping rope,cleaning windows,0,24.716075897216797,A person doing skipping rope at shopping mall,22.13670539855957,A person doing cleaning windows at park
1926,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001926_skiing (not slalom or crosscountry)_to_playing saxophone_bKM3pS6y2iU_000032_000042_bg_ymeIZj6pE-A_000001_000011/000151.jpg,skiing (not slalom or crosscountry),playing saxophone,0,21.714008331298828,A person doing skiing (not slalom or crosscountry) at music festival,20.075626373291016,A person doing playing saxophone at aspen
1927,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001927_eating ice cream_to_deadlifting_DMHdlJYzL9E_000050_000060_bg_LXKy7pDSX34_000023_000033/000151.jpg,eating ice cream,deadlifting,0,23.01214599609375,A person doing eating ice cream at fitness studio,17.311813354492188,A person doing deadlifting at backyard
1928,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001928_dribbling basketball_to_playing volleyball_M_2WkaKWe5M_000000_000010_bg_XPacZXZ8wcM_000743_000753/000151.jpg,dribbling basketball,playing volleyball,0,24.75933837890625,A person doing dribbling basketball at beach,23.998958587646484,A person doing playing volleyball at basketball court
1929,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001929_shooting goal (soccer)_to_bowling_cBfWngnKR2s_000002_000012_bg_PO7vXwGJ-os_000663_000673/000137.jpg,shooting goal (soccer),bowling,1,24.900272369384766,A person doing shooting goal (soccer) at amusement park,29.945695877075195,A person doing bowling at soccer field
1930,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001930_playing saxophone_to_reading book_TpoL20ZVZE4_000204_000214_bg_KurBYv9Hi6s_000028_000038/000151.jpg,playing saxophone,reading book,0,26.44137954711914,A person doing playing saxophone at bedroom,21.25197410583496,A person doing reading book at music festival
1931,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001931_golf driving_to_skiing (not slalom or crosscountry)_NwLAP2x6p-I_000004_000014_bg_5AezTDJhlDI_001110_001120/000151.jpg,golf driving,skiing (not slalom or crosscountry),1,26.83848762512207,A person doing golf driving at aspen,30.43166732788086,A person doing skiing (not slalom or crosscountry) at sports club
1932,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001932_playing tennis_to_skiing (not slalom or crosscountry)_eVOwQGj0ImI_000464_000474_bg_exuvry-vs2Q_000092_000102/000151.jpg,playing tennis,skiing (not slalom or crosscountry),1,26.029205322265625,A person doing playing tennis at banff,27.407947540283203,A person doing skiing (not slalom or crosscountry) at community center
1933,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001933_skipping rope_to_canoeing or kayaking_vBgzbFRZqFE_000124_000134_bg_SJfxkFQjS8o_000083_000093/000151.jpg,skipping rope,canoeing or kayaking,0,25.634033203125,A person doing skipping rope at colorado river,24.315780639648438,A person doing canoeing or kayaking at backyard
1934,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001934_climbing a rope_to_opening bottle_mzqDvgpiGP4_000013_000023_bg_9A9XdI8Kudo_000056_000066/000151.jpg,climbing a rope,opening bottle,1,25.891244888305664,A person doing climbing a rope at party,29.9400691986084,A person doing opening bottle at climbing wall
1935,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001935_catching or throwing frisbee_to_opening bottle_qNcTjhOhg0M_000005_000015_bg_GoFJb86v1pg_000000_000010/000151.jpg,catching or throwing frisbee,opening bottle,1,18.358909606933594,A person doing catching or throwing frisbee at party,23.32803726196289,A person doing opening bottle at park
1936,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001936_bowling_to_canoeing or kayaking_eU7Ht6zJcyk_000003_000013_bg_kaFzwyb3Cu0_000171_000181/000072.jpg,bowling,canoeing or kayaking,1,22.885334014892578,A person doing bowling at bayou,25.46989631652832,A person doing canoeing or kayaking at amusement park
1937,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001937_eating ice cream_to_eating cake_bHejslJylB8_000035_000045_bg_M8YUAdP_nSo_000039_000049/000149.jpg,eating ice cream,eating cake,0,28.658666610717773,A person doing eating ice cream at bakery,26.10038185119629,A person doing eating cake at park
1938,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001938_skiing slalom_to_hitting baseball_nK3b9DTxP5w_000366_000376_bg_bh6Cvz2orzQ_000186_000196/000151.jpg,skiing slalom,hitting baseball,1,26.995983123779297,A person doing skiing slalom at sports complex,27.60009765625,A person doing hitting baseball at vail
1939,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001939_skipping rope_to_dribbling basketball_zmDrZGRmHXM_000018_000028_bg_uHR8pakSKkI_000055_000065/000151.jpg,skipping rope,dribbling basketball,1,21.028676986694336,A person doing skipping rope at street,26.054916381835938,A person doing dribbling basketball at backyard
1940,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001940_catching or throwing frisbee_to_shooting basketball_AsoqLaO8YJ8_000001_000011_bg_vSM5jtE1qcc_000001_000011/000151.jpg,catching or throwing frisbee,shooting basketball,1,26.64706039428711,A person doing catching or throwing frisbee at gymnasium,30.406787872314453,A person doing shooting basketball at open field
1941,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001941_eating ice cream_to_playing basketball_61_ZhRaPtDM_000002_000012_bg_KtqngYZbwJc_000512_000522/000151.jpg,eating ice cream,playing basketball,1,21.298595428466797,A person doing eating ice cream at park,22.573331832885742,A person doing playing basketball at beach
1942,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001942_tying tie_to_juggling soccer ball_x_fudDEG30o_000005_000015_bg_EKamIMe5EhE_000017_000027/000151.jpg,tying tie,juggling soccer ball,0,26.888233184814453,A person doing tying tie at soccer field,19.6110897064209,A person doing juggling soccer ball at hotel room
1943,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001943_skiing slalom_to_flying kite_29eOCM2BgdI_000270_000280_bg_y8NDGFlyHOI_000058_000068/000151.jpg,skiing slalom,flying kite,0,27.029111862182617,A person doing skiing slalom at hilltop,26.605361938476562,A person doing flying kite at vail
1944,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001944_playing guitar_to_dunking basketball_PWk72vKZQNU_000071_000081_bg_rmtX8p-42Lg_000005_000015/000151.jpg,playing guitar,dunking basketball,0,27.591144561767578,A person doing playing guitar at sports arena,16.300750732421875,A person doing dunking basketball at street corner
1945,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001945_deadlifting_to_catching or throwing frisbee_Zm4jkDRzcZc_000003_000013_bg_HV0Hs4UysUM_000004_000014/000134.jpg,deadlifting,catching or throwing frisbee,0,30.949827194213867,A person doing deadlifting at park,28.045242309570312,A person doing catching or throwing frisbee at gym
1946,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001946_flying kite_to_climbing ladder_OCLqE2wR1WY_000054_000064_bg_4QbjK2_ilTI_000000_000010/000151.jpg,flying kite,climbing ladder,1,22.210533142089844,A person doing flying kite at construction site,28.47210121154785,A person doing climbing ladder at beach
1947,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001947_eating ice cream_to_walking the dog_PbeS16-B08U_000014_000024_bg__NnV0Wjzq5o_000000_000010/000151.jpg,eating ice cream,walking the dog,0,26.319948196411133,A person doing eating ice cream at backyard,24.785892486572266,A person doing walking the dog at park
1948,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001948_hitting baseball_to_playing trumpet_bymUsSbe7xQ_000155_000165_bg_umQ5vv15kg4_000086_000096/000151.jpg,hitting baseball,playing trumpet,0,26.078397750854492,A person doing hitting baseball at marching band,22.17125129699707,A person doing playing trumpet at baseball field
1949,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001949_brushing teeth_to_punching person (boxing)_2agWm6N2260_000000_000010_bg_JygCN8HSbcQ_000007_000017/000151.jpg,brushing teeth,punching person (boxing),0,26.585102081298828,A person doing brushing teeth at street,24.015363693237305,A person doing punching person (boxing) at school restroom
1950,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001950_playing trumpet_to_canoeing or kayaking_gpyUJCmt3vE_000363_000373_bg_9cIsiB_i6Ic_000075_000085/000130.jpg,playing trumpet,canoeing or kayaking,0,30.105369567871094,A person doing playing trumpet at colorado river,23.09014129638672,A person doing canoeing or kayaking at music festival
1951,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001951_playing piano_to_canoeing or kayaking_TYsvvOyPWhs_000003_000013_bg_jZNpH-jzWKw_000002_000012/000151.jpg,playing piano,canoeing or kayaking,0,26.27841567993164,A person doing playing piano at lake tahoe,23.359968185424805,A person doing canoeing or kayaking at jazz club
1952,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001952_climbing ladder_to_skiing slalom_onTr60LSH5Q_000011_000021_bg_Zajrgco48XM_000010_000020/000125.jpg,climbing ladder,skiing slalom,1,23.809711456298828,A person doing climbing ladder at chamonix,29.473426818847656,A person doing skiing slalom at warehouse
1953,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001953_playing violin_to_playing piano_QMaaUCbPR68_000042_000052_bg_8D4A5HiKE6k_000331_000341/000151.jpg,playing violin,playing piano,0,27.240896224975586,A person doing playing violin at living room,18.221101760864258,A person doing playing piano at street corner
1954,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001954_surfing water_to_writing_l-5E9cTPYbc_000017_000027_bg_ckWE-SfCKTw_000602_000612/000151.jpg,surfing water,writing,1,21.59966278076172,A person doing surfing water at park,25.118436813354492,A person doing writing at bondi beach
1955,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001955_deadlifting_to_sweeping floor_e8-ya-6rqPw_000051_000061_bg__FPgOHUU-04_000002_000012/000151.jpg,deadlifting,sweeping floor,0,27.91228675842285,A person doing deadlifting at classroom,27.85804557800293,A person doing sweeping floor at fitness studio
1956,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001956_tying tie_to_driving car_hvSrk8GIO-E_000113_000123_bg_plJH3_MfYzg_000396_000406/000151.jpg,tying tie,driving car,0,23.547264099121094,A person doing tying tie at city street,22.392868041992188,A person doing driving car at office
1957,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001957_archery_to_tying tie_erSoY-STyBQ_000207_000217_bg_hvSrk8GIO-E_000113_000123/000151.jpg,archery,tying tie,0,22.5865535736084,A person doing archery at office,19.706192016601562,A person doing tying tie at forest clearing
1958,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001958_sword fighting_to_opening bottle_EU_1MKTNEUU_000037_000047_bg_6bwkUwMT87E_000003_000013/000151.jpg,sword fighting,opening bottle,1,20.732563018798828,A person doing sword fighting at party,21.72411346435547,A person doing opening bottle at abandoned warehouse
1959,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001959_drinking_to_skipping rope_NL7LV4okwLs_000111_000121_bg_d60BR0UZL7s_000072_000082/000110.jpg,drinking,skipping rope,0,20.715042114257812,A person doing drinking at backyard,17.36034393310547,A person doing skipping rope at home
1960,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001960_punching person (boxing)_to_skiing (not slalom or crosscountry)_6xJjmvMgRs4_000187_000197_bg_GS3C6pgGeus_000039_000049/000151.jpg,punching person (boxing),skiing (not slalom or crosscountry),0,29.898223876953125,A person doing punching person (boxing) at chamonix,27.19901466369629,A person doing skiing (not slalom or crosscountry) at street
1961,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001961_cleaning windows_to_playing bass guitar_NoVUexplPxI_000191_000201_bg_2CAikoWEcn8_000149_000159/000151.jpg,cleaning windows,playing bass guitar,1,17.803340911865234,A person doing cleaning windows at garage,28.792377471923828,A person doing playing bass guitar at hospital
1962,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001962_golf driving_to_skiing (not slalom or crosscountry)_DfjXZtIrWwg_000084_000094_bg_0a8T8M0gt20_000314_000324/000151.jpg,golf driving,skiing (not slalom or crosscountry),0,29.93144416809082,A person doing golf driving at whistler,25.710784912109375,A person doing skiing (not slalom or crosscountry) at golf course
1963,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001963_reading newspaper_to_sword fighting_gKqKWn6Nl0A_000035_000045_bg_K76Ezw4EbiM_000134_000144/000151.jpg,reading newspaper,sword fighting,0,21.84549903869629,A person doing reading newspaper at castle courtyard,21.625511169433594,A person doing sword fighting at living room
1964,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001964_playing accordion_to_brushing hair_bei0Be7pJQA_000032_000042_bg_a2WgvBUiNE0_000144_000154/000151.jpg,playing accordion,brushing hair,0,24.350669860839844,A person doing playing accordion at salon,23.37540626525879,A person doing brushing hair at park bench
1965,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001965_brushing teeth_to_sword fighting_A_0bhesqVfA_000024_000034_bg_WGztQjJ0aMU_000010_000020/000151.jpg,brushing teeth,sword fighting,0,23.65087127685547,A person doing brushing teeth at forest clearing,19.0548095703125,A person doing sword fighting at hotel room
1966,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001966_climbing a rope_to_playing bass guitar__3qg-oAr7b0_000019_000029_bg_jvih6ILV5og_000262_000272/000094.jpg,climbing a rope,playing bass guitar,1,21.036413192749023,A person doing climbing a rope at concert hall,28.873077392578125,A person doing playing bass guitar at circus
1967,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001967_writing_to_opening bottle_fZZwIHcNJ-A_002764_002774_bg_IAXAOamk-hE_000026_000036/000151.jpg,writing,opening bottle,1,20.89188003540039,A person doing writing at beach,23.74513053894043,A person doing opening bottle at library
1968,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001968_playing bass guitar_to_walking the dog_--GF746y6UM_000496_000506_bg_Gi5sXnt1cBM_000034_000044/000151.jpg,playing bass guitar,walking the dog,1,28.27696418762207,A person doing playing bass guitar at neighborhood,29.48175048828125,A person doing walking the dog at home studio
1969,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001969_smoking_to_dribbling basketball_n0rd6gua9B4_000321_000331_bg_Ef1N4vXMINQ_000059_000069/000151.jpg,smoking,dribbling basketball,1,22.705673217773438,A person doing smoking at driveway,27.297321319580078,A person doing dribbling basketball at rooftop
1970,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001970_brushing hair_to_playing basketball_LIv9d-4Vi_k_000007_000017_bg_61oPN1ONIk8_000004_000014/000151.jpg,brushing hair,playing basketball,0,25.397151947021484,A person doing brushing hair at gymnasium,21.742996215820312,A person doing playing basketball at dressing room
1971,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001971_playing piano_to_playing bass guitar_QK0rpdpN8oc_000087_000097_bg__yjXKwUgolA_000076_000086/000151.jpg,playing piano,playing bass guitar,1,20.079971313476562,A person doing playing piano at music studio,24.848461151123047,A person doing playing bass guitar at concert hall
1972,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001972_juggling balls_to_brushing teeth_XlPoRfrrvNs_000000_000010_bg_2agWm6N2260_000000_000010/000151.jpg,juggling balls,brushing teeth,1,20.01375389099121,A person doing juggling balls at hotel room,21.64211654663086,A person doing brushing teeth at beach
1973,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001973_shooting goal (soccer)_to_cleaning windows_LNMr6QHA08M_000006_000016_bg_1M37VLYmSA4_000006_000016/000151.jpg,shooting goal (soccer),cleaning windows,0,26.080434799194336,A person doing shooting goal (soccer) at residential home,21.68256187438965,A person doing cleaning windows at sports complex
1974,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001974_dribbling basketball_to_shooting basketball_wCTJ9bKn_sI_000180_000190_bg_GxbHdnQNWmU_000113_000123/000151.jpg,dribbling basketball,shooting basketball,1,31.829923629760742,A person doing dribbling basketball at gymnasium,32.62594985961914,A person doing shooting basketball at park
1975,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001975_eating cake_to_reading book_Hw278mYOs48_000019_000029_bg_UZRzl9lBGes_000446_000456/000151.jpg,eating cake,reading book,0,21.576732635498047,A person doing eating cake at library,18.48872184753418,A person doing reading book at bakery
1976,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001976_juggling balls_to_drinking_fK5hfUOo1PY_000023_000033_bg_QrWquDo7TzE_000126_000136/000151.jpg,juggling balls,drinking,0,21.149024963378906,A person doing juggling balls at home,19.48145866394043,A person doing drinking at beach
1977,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001977_catching or throwing baseball_to_playing tennis_U9zBDYcLFPY_000000_000010_bg_04qp3eQSmJc_000106_000116/000107.jpg,catching or throwing baseball,playing tennis,1,26.452959060668945,A person doing catching or throwing baseball at sports club,26.79315757751465,A person doing playing tennis at school playground
1978,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001978_tying tie_to_golf driving_4RRZYsepamM_000066_000076_bg_C8H4iQ2s4Ig_000086_000096/000151.jpg,tying tie,golf driving,0,26.3704776763916,A person doing tying tie at backyard,20.244531631469727,A person doing golf driving at dressing room
