index,img_path,label_A,label_B,clip_choice,prob0,prompt0,prob1,prompt1
2298,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002298_driving car_to_catching or throwing frisbee_ewrjLjfshtM_000054_000064_bg_jEi37FhW-9s_000008_000018/000151.jpg,driving car,catching or throwing frisbee,0,27.825063705444336,A person doing driving car at sports field,26.880273818969727,A person doing catching or throwing frisbee at suburban neighborhood
2299,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002299_hurdling_to_reading book_MB5ErocAjTI_000004_000014_bg_j461TJNd5mY_000045_000055/000046.jpg,hurdling,reading book,1,23.61812973022461,A person doing hurdling at library,24.436344146728516,A person doing reading book at track
2300,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002300_shooting goal (soccer)_to_playing saxophone_vPUFfffOxRM_000000_000010_bg_rHY2iPRm9uQ_000002_000012/000151.jpg,shooting goal (soccer),playing saxophone,1,16.96544647216797,A person doing shooting goal (soccer) at music festival,22.960458755493164,A person doing playing saxophone at sports complex
2301,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002301_drinking_to_climbing a rope_15FiZ48tTUU_000045_000055_bg_mBKGm6cVD0o_000002_000012/000151.jpg,drinking,climbing a rope,1,18.229337692260742,A person doing drinking at outdoor adventure park,18.256040573120117,A person doing climbing a rope at bar
2302,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002302_tying tie_to_golf driving_z4o6612UdTo_000073_000083_bg_f3XxDgrh8_M_000012_000022/000151.jpg,tying tie,golf driving,1,22.39297103881836,A person doing tying tie at backyard,26.015913009643555,A person doing golf driving at dressing room
2303,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002303_sword fighting_to_hitting baseball_PqRe2KalvkE_000022_000032_bg_0Fet8TyoNR4_000007_000017/000151.jpg,sword fighting,hitting baseball,1,24.32655143737793,A person doing sword fighting at school gymnasium,25.47752571105957,A person doing hitting baseball at castle courtyard
2304,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002304_clean and jerk_to_brushing teeth_zIudsNnuaSY_000004_000014_bg_ZgiOm4uBZZQ_000018_000028/000136.jpg,clean and jerk,brushing teeth,0,30.08370018005371,A person doing clean and jerk at bathroom,25.557125091552734,A person doing brushing teeth at home gym
2305,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002305_golf driving_to_drinking_C8H4iQ2s4Ig_000086_000096_bg_S6dtKmCVqNY_000125_000135/000151.jpg,golf driving,drinking,1,21.15673065185547,A person doing golf driving at bar,23.207765579223633,A person doing drinking at backyard
2306,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002306_surfing water_to_dunking basketball_zqsBshg9764_000004_000014_bg_Epm2c6l1Md8_000002_000012/000085.jpg,surfing water,dunking basketball,0,15.713301658630371,A person doing surfing water at gymnasium,15.230892181396484,A person doing dunking basketball at malibu
2307,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002307_dunking basketball_to_smoking_cPW9N51RMf0_000018_000028_bg_-0vzKnJrPQs_000096_000106/000151.jpg,dunking basketball,smoking,0,26.507741928100586,A person doing dunking basketball at rooftop,17.616943359375,A person doing smoking at playground
2308,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002308_tying tie_to_brushing teeth_7Mtprt8_bqM_000060_000070_bg_LO0HKBkTsFA_000037_000047/000151.jpg,tying tie,brushing teeth,0,25.57596206665039,A person doing tying tie at school restroom,20.98780059814453,A person doing brushing teeth at dressing room
2309,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002309_dribbling basketball_to_drinking_6cwDzCzQLCg_000134_000144_bg_7pwHdHP9nvk_000070_000080/000151.jpg,dribbling basketball,drinking,0,26.388927459716797,A person doing dribbling basketball at bar,19.62872314453125,A person doing drinking at street
2310,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002310_playing tennis_to_sweeping floor_rZehb8BQwc4_000034_000044_bg_nba6dbLPKPY_000000_000010/000151.jpg,playing tennis,sweeping floor,0,26.371017456054688,A person doing playing tennis at classroom,22.228853225708008,A person doing sweeping floor at backyard
2311,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002311_juggling soccer ball_to_eating cake_JqNtm2EvDQA_000000_000010_bg_0pQACKjlllc_000002_000012/000151.jpg,juggling soccer ball,eating cake,1,23.00507926940918,A person doing juggling soccer ball at coffee shop,25.968822479248047,A person doing eating cake at soccer field
2312,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002312_playing saxophone_to_playing tennis_ymeIZj6pE-A_000001_000011_bg_BiPEqlFe9uA_000024_000034/000151.jpg,playing saxophone,playing tennis,1,23.736902236938477,A person doing playing saxophone at backyard,24.989990234375,A person doing playing tennis at music festival
2313,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002313_archery_to_catching or throwing baseball_vCV2BCbibRc_000002_000012_bg_5x-bCOhZbvE_000007_000017/000151.jpg,archery,catching or throwing baseball,1,21.578725814819336,A person doing archery at baseball field,22.28428840637207,A person doing catching or throwing baseball at archery range
2314,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002314_hitting baseball_to_reading book_e8uB0GZsVOQ_000034_000044_bg_HxZTtP7Okxg_000021_000031/000151.jpg,hitting baseball,reading book,0,22.881319046020508,A person doing hitting baseball at beach,20.767812728881836,A person doing reading book at school gymnasium
2315,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002315_hurdling_to_playing trumpet_HeHaCIdpRdo_000006_000016_bg_jwYikLyqs0k_000002_000012/000090.jpg,hurdling,playing trumpet,1,19.64548683166504,A person doing hurdling at music festival,21.261991500854492,A person doing playing trumpet at school
2316,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002316_dunking basketball_to_eating ice cream_WC2FOUSNyvE_000006_000016_bg_6sT8P_kRhfw_000037_000047/000151.jpg,dunking basketball,eating ice cream,1,19.342092514038086,A person doing dunking basketball at park,19.98280143737793,A person doing eating ice cream at sports arena
2317,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002317_hurdling_to_dunking basketball_BIPWkY0jIXA_000118_000128_bg_S5b7-MnHens_000003_000013/000151.jpg,hurdling,dunking basketball,1,23.07697296142578,A person doing hurdling at gymnasium,27.605905532836914,A person doing dunking basketball at track
2318,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002318_driving car_to_hitting baseball_plJH3_MfYzg_000396_000406_bg_YoeNeYbyJJ8_000015_000025/000151.jpg,driving car,hitting baseball,1,23.384302139282227,A person doing driving car at sports complex,27.337461471557617,A person doing hitting baseball at highway
2319,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002319_playing accordion_to_dunking basketball_hDeDDXismDU_000006_000016_bg_fNvsvkohgY4_000000_000010/000151.jpg,playing accordion,dunking basketball,1,26.285245895385742,A person doing playing accordion at playground,27.06111717224121,A person doing dunking basketball at park bench
2320,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002320_playing volleyball_to_sweeping floor_xvbYqEnuGLc_000000_000010_bg_k884aDwlkFo_000001_000011/000151.jpg,playing volleyball,sweeping floor,0,29.1536808013916,A person doing playing volleyball at gym,25.760560989379883,A person doing sweeping floor at school
2321,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002321_hurdling_to_sweeping floor_HeHaCIdpRdo_000006_000016_bg_LNMNZZ4g51I_000047_000057/000090.jpg,hurdling,sweeping floor,1,20.663164138793945,A person doing hurdling at gym,22.33827781677246,A person doing sweeping floor at school
2322,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002322_playing saxophone_to_skiing slalom_G6M0uqfvkLU_000049_000059_bg_ksNTLQkUt_s_000133_000143/000151.jpg,playing saxophone,skiing slalom,1,20.669496536254883,A person doing playing saxophone at chamonix,21.7418155670166,A person doing skiing slalom at subway station
2323,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002323_playing accordion_to_hitting baseball_mEko7SMbIJg_000094_000104_bg_bh6Cvz2orzQ_000186_000196/000151.jpg,playing accordion,hitting baseball,0,29.421659469604492,A person doing playing accordion at batting cage,29.340368270874023,A person doing hitting baseball at community center
2324,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002324_playing volleyball_to_punching person (boxing)_QV2_9AWFsQI_000058_000068_bg_YGyUq_eiXO4_000097_000107/000151.jpg,playing volleyball,punching person (boxing),0,28.88033103942871,A person doing playing volleyball at boxing ring,28.34923553466797,A person doing punching person (boxing) at backyard
2325,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002325_catching or throwing baseball_to_cleaning windows_Y785o_jKBVU_000022_000032_bg_Yh2-DcIWt88_000006_000016/000151.jpg,catching or throwing baseball,cleaning windows,0,27.674394607543945,A person doing catching or throwing baseball at hospital,22.740955352783203,A person doing cleaning windows at school playground
2326,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002326_drinking_to_punching person (boxing)_baZKgZy9wdI_000035_000045_bg_BKKZwGtb0HQ_000140_000150/000151.jpg,drinking,punching person (boxing),0,23.382156372070312,A person doing drinking at backyard,21.68855094909668,A person doing punching person (boxing) at bar
2327,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002327_playing saxophone_to_playing tennis_K06EmNd6t_I_000006_000016_bg_hB2DZcypK0Y_000187_000197/000151.jpg,playing saxophone,playing tennis,1,22.228775024414062,A person doing playing saxophone at community center,25.079227447509766,A person doing playing tennis at jazz club
2328,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002328_reading newspaper_to_writing_mAdH0EhOdPI_000002_000012_bg_uLrLun_gnwU_000544_000554/000151.jpg,reading newspaper,writing,1,22.27837371826172,A person doing reading newspaper at home office,24.716684341430664,A person doing writing at living room
2329,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002329_shooting basketball_to_playing accordion_Tzken_qSB5M_000001_000011_bg_UBvJD2xjtvY_000000_000010/000151.jpg,shooting basketball,playing accordion,1,20.68856430053711,A person doing shooting basketball at park bench,25.100601196289062,A person doing playing accordion at basketball court
2330,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002330_smoking_to_surfing water_6tB4dFW137k_000058_000068_bg_-6UpPdfVoyg_000047_000057/000151.jpg,smoking,surfing water,1,28.266834259033203,A person doing smoking at malibu,29.53887367248535,A person doing surfing water at beach
2331,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002331_eating ice cream_to_sword fighting_DMHdlJYzL9E_000050_000060_bg_EU_1MKTNEUU_000037_000047/000151.jpg,eating ice cream,sword fighting,0,21.978302001953125,A person doing eating ice cream at castle courtyard,18.71004295349121,A person doing sword fighting at beach
2332,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002332_dunking basketball_to_catching or throwing frisbee_7RUxUD_STDU_000031_000041_bg_jKqDnoY4S5s_000001_000011/000151.jpg,dunking basketball,catching or throwing frisbee,0,25.347665786743164,A person doing dunking basketball at beach,24.65874481201172,A person doing catching or throwing frisbee at sports arena
2333,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002333_flying kite_to_catching or throwing baseball_1K1b8Zphi3U_000009_000019_bg_F9kCgXa2aTs_000018_000028/000151.jpg,flying kite,catching or throwing baseball,1,28.322017669677734,A person doing flying kite at school playground,28.533775329589844,A person doing catching or throwing baseball at park
2334,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002334_playing violin_to_playing volleyball_Dz64L1FfG_o_000019_000029_bg_43Etho3Mvlc_000444_000454/000151.jpg,playing violin,playing volleyball,0,30.656543731689453,A person doing playing violin at school,22.02759552001953,A person doing playing volleyball at street corner
2335,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002335_hurdling_to_golf driving_-zA6BKg9ni4_000001_000011_bg_pYKexDBJAYA_000004_000014/000151.jpg,hurdling,golf driving,1,25.776090621948242,A person doing hurdling at resort,28.641244888305664,A person doing golf driving at school
2336,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002336_hurdling_to_sweeping floor_mx-PG3EN02c_000002_000012_bg_AyrJLW2Mpbw_000000_000010/000071.jpg,hurdling,sweeping floor,1,20.04011344909668,A person doing hurdling at gym,28.064525604248047,A person doing sweeping floor at stadium
2337,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002337_playing violin_to_reading newspaper_--PwWfN1Ae4_000097_000107_bg_hvdAZq0pa_g_000063_000073/000151.jpg,playing violin,reading newspaper,1,22.222841262817383,A person doing playing violin at park,22.250701904296875,A person doing reading newspaper at music studio
2338,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002338_eating ice cream_to_opening bottle_GQQ3s4O_-HY_000006_000016_bg_cO947ZSANRg_000023_000033/000151.jpg,eating ice cream,opening bottle,0,24.84001350402832,A person doing eating ice cream at party,21.102506637573242,A person doing opening bottle at carnival
2339,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002339_juggling balls_to_tying tie_1cIrRGn5mmQ_000303_000313_bg_iYHlztQWOA0_000050_000060/000151.jpg,juggling balls,tying tie,1,20.294740676879883,A person doing juggling balls at hotel room,25.195127487182617,A person doing tying tie at circus
2340,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002340_deadlifting_to_skiing (not slalom or crosscountry)_Xx1-h7VaaAo_000013_000023_bg_nLj6wQ2_5Fs_000409_000419/000106.jpg,deadlifting,skiing (not slalom or crosscountry),0,22.585235595703125,A person doing deadlifting at banff,21.81638526916504,A person doing skiing (not slalom or crosscountry) at garage
2341,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002341_walking the dog_to_dunking basketball_cRfZ47hAAaU_000028_000038_bg_Epm2c6l1Md8_000002_000012/000151.jpg,walking the dog,dunking basketball,1,23.248254776000977,A person doing walking the dog at backyard,31.413101196289062,A person doing dunking basketball at neighborhood
2342,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002342_eating ice cream_to_dunking basketball_XdlhSnW2kTE_000003_000013_bg_KJvAFpxMHIg_000003_000013/000151.jpg,eating ice cream,dunking basketball,1,19.7513370513916,A person doing eating ice cream at sports arena,20.05136489868164,A person doing dunking basketball at carnival
2343,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002343_eating ice cream_to_skiing (not slalom or crosscountry)_usHuufTQ1P0_000003_000013_bg_Y_3ggRnzKwA_000045_000055/000151.jpg,eating ice cream,skiing (not slalom or crosscountry),0,23.968103408813477,A person doing eating ice cream at banff,17.051124572753906,A person doing skiing (not slalom or crosscountry) at park
2344,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002344_playing guitar_to_skipping rope_bu2qsevGqJQ_000143_000153_bg_JbeJVuoNzJA_000066_000076/000151.jpg,playing guitar,skipping rope,0,25.61245346069336,A person doing playing guitar at backyard,20.08350944519043,A person doing skipping rope at beach
2345,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002345_skiing (not slalom or crosscountry)_to_skiing slalom_myRY7zcyklM_001382_001392_bg_2LhezSZTO6M_001344_001354/000151.jpg,skiing (not slalom or crosscountry),skiing slalom,1,30.71141815185547,A person doing skiing (not slalom or crosscountry) at aspens,32.25535583496094,A person doing skiing slalom at whistler
2346,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002346_shooting basketball_to_walking the dog_Y3oHAIylSrg_000031_000041_bg_Gi5sXnt1cBM_000034_000044/000151.jpg,shooting basketball,walking the dog,0,25.717655181884766,A person doing shooting basketball at beach,23.9034481048584,A person doing walking the dog at driveway
2347,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002347_canoeing or kayaking_to_punching person (boxing)_XbcgFbULacs_000162_000172_bg_VsX3y5vPBbM_000074_000084/000151.jpg,canoeing or kayaking,punching person (boxing),1,22.42962074279785,A person doing canoeing or kayaking at street,24.661890029907227,A person doing punching person (boxing) at puget sound
2348,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002348_dribbling basketball_to_shooting goal (soccer)_PFCYthrh-Ls_000001_000011_bg_ZitnZvYYw6w_000052_000062/000142.jpg,dribbling basketball,shooting goal (soccer),1,25.731494903564453,A person doing dribbling basketball at professional stadium,25.89755630493164,A person doing shooting goal (soccer) at park
2349,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002349_clean and jerk_to_skiing (not slalom or crosscountry)__yM3K5ryl88_000031_000041_bg_R4F48Es8HS0_000216_000226/000151.jpg,clean and jerk,skiing (not slalom or crosscountry),1,26.398584365844727,A person doing clean and jerk at whistler,27.78850555419922,A person doing skiing (not slalom or crosscountry) at home gym
2350,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002350_playing trumpet_to_skiing slalom_TL-jX3mjc3k_000088_000098_bg_Zajrgco48XM_000010_000020/000151.jpg,playing trumpet,skiing slalom,0,24.690937042236328,A person doing playing trumpet at chamonix,24.5008602142334,A person doing skiing slalom at music festival
2351,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002351_playing bass guitar_to_playing volleyball_-3dlwCvBgTI_000155_000165_bg_ZFqcERoPnmg_000413_000423/000151.jpg,playing bass guitar,playing volleyball,1,20.51487922668457,A person doing playing bass guitar at gym,26.45980453491211,A person doing playing volleyball at music studio
2352,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002352_driving car_to_reading book_sJ9aA_w87II_000047_000057_bg_t-CG8YUiyHE_000031_000041/000151.jpg,driving car,reading book,0,21.6950740814209,A person doing driving car at park,19.04718017578125,A person doing reading book at parking lot
2353,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002353_catching or throwing frisbee_to_canoeing or kayaking_7XsWZFqAl8E_000008_000018_bg_ipshO0VZ5do_000033_000043/000113.jpg,catching or throwing frisbee,canoeing or kayaking,1,27.36978530883789,A person doing catching or throwing frisbee at puget sound,31.566635131835938,A person doing canoeing or kayaking at beach
2354,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002354_juggling balls_to_hitting baseball_rbI8pTNOGak_000001_000011_bg_3R1kvNrGJK0_000011_000021/000135.jpg,juggling balls,hitting baseball,0,31.155946731567383,A person doing juggling balls at backyard,29.75333023071289,A person doing hitting baseball at beach
2355,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002355_juggling soccer ball_to_playing violin_ke-dI9wQSTk_000038_000048_bg_ZZ1m75L6Aaw_000035_000045/000151.jpg,juggling soccer ball,playing violin,0,22.84461784362793,A person doing juggling soccer ball at concert hall,17.367958068847656,A person doing playing violin at park
2356,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002356_juggling balls_to_eating ice cream_C-AOi2aAPvc_000041_000051_bg_AEzPWvY3WIc_000025_000035/000151.jpg,juggling balls,eating ice cream,0,28.11337661743164,A person doing juggling balls at backyard,25.54784393310547,A person doing eating ice cream at backyard
2357,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002357_dribbling basketball_to_eating cake_UthqVZFc6Zk_000145_000155_bg_IRppx8kfVlA_000006_000016/000151.jpg,dribbling basketball,eating cake,0,28.595537185668945,A person doing dribbling basketball at coffee shop,23.17540168762207,A person doing eating cake at basketball court
2358,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002358_archery_to_punching person (boxing)_pMRAH0hgqB8_000014_000024_bg_hmXNRnf2gwk_000192_000202/000151.jpg,archery,punching person (boxing),0,25.87401008605957,A person doing archery at boxing ring,23.9262638092041,A person doing punching person (boxing) at archery range
2359,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002359_surfing water_to_clean and jerk_l-5E9cTPYbc_000017_000027_bg_5ZNdkbmv274_000001_000011/000151.jpg,surfing water,clean and jerk,0,27.038311004638672,A person doing surfing water at sports training facility,25.308135986328125,A person doing clean and jerk at malibu
2360,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002360_juggling soccer ball_to_skipping rope_YfF6iqYm6J0_000000_000010_bg_Cj-BGLVHw4g_000062_000072/000151.jpg,juggling soccer ball,skipping rope,0,27.300729751586914,A person doing juggling soccer ball at park,26.504650115966797,A person doing skipping rope at beach
2361,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002361_playing accordion_to_catching or throwing baseball_Pl3bGArc5vI_000084_000094_bg_SzWZQDfymmY_000068_000078/000151.jpg,playing accordion,catching or throwing baseball,1,19.74105453491211,A person doing playing accordion at park,22.935962677001953,A person doing catching or throwing baseball at coffee shop
2362,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002362_sweeping floor_to_walking the dog_n5ZHSJRZl1U_000002_000012_bg_cRfZ47hAAaU_000028_000038/000151.jpg,sweeping floor,walking the dog,0,24.776756286621094,A person doing sweeping floor at neighborhood,19.93780517578125,A person doing walking the dog at gym
2363,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002363_walking the dog_to_eating cake_-1RxG3SJZfY_000103_000113_bg_d4IhT7ZcfJY_000001_000011/000124.jpg,walking the dog,eating cake,0,25.829425811767578,A person doing walking the dog at home,22.699783325195312,A person doing eating cake at backyard
2364,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002364_hurdling_to_punching person (boxing)_hKdVTLOym0U_000075_000085_bg_GCeJ0S7BWj4_000342_000352/000151.jpg,hurdling,punching person (boxing),1,27.073585510253906,A person doing hurdling at backyard,28.05643081665039,A person doing punching person (boxing) at training facility
2365,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002365_playing volleyball_to_sword fighting_hkxsxyp036k_000103_000113_bg_SpopMX9XFJA_000453_000463/000151.jpg,playing volleyball,sword fighting,1,22.47684097290039,A person doing playing volleyball at abandoned warehouse,24.1077823638916,A person doing sword fighting at beach
2366,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002366_playing accordion_to_juggling balls_jEeV0LPXPxI_000015_000025_bg_DyTh-HA7L6E_000023_000033/000151.jpg,playing accordion,juggling balls,1,20.196481704711914,A person doing playing accordion at park,23.0208740234375,A person doing juggling balls at coffee shop
2367,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002367_playing accordion_to_punching person (boxing)_YgXLcOtQcSg_000028_000038_bg_UL0MlmAzn6Y_000376_000386/000140.jpg,playing accordion,punching person (boxing),0,30.651954650878906,A person doing playing accordion at boxing ring,30.283037185668945,A person doing punching person (boxing) at park bench
2368,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002368_sweeping floor_to_writing_5g7U0nNWyK0_000003_000013_bg_SXDvx7OFRRQ_000001_000011/000152.jpg,sweeping floor,writing,1,19.53778648376465,A person doing sweeping floor at university classroom,23.022499084472656,A person doing writing at classroom
2369,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002369_eating cake_to_climbing ladder_2mFclrl0wo8_000044_000054_bg_qWr7plHuEtE_000024_000034/000139.jpg,eating cake,climbing ladder,0,27.636354446411133,A person doing eating cake at treehouse,22.48969078063965,A person doing climbing ladder at home
2370,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002370_skiing slalom_to_hurdling_MMSVjiTi6YQ_000120_000130_bg_JlwpQhOj8Wo_000001_000011/000151.jpg,skiing slalom,hurdling,0,26.982412338256836,A person doing skiing slalom at school,25.020118713378906,A person doing hurdling at chamonix
2371,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002371_smoking_to_brushing hair_ID55j2rq1sc_000007_000017_bg_a2WgvBUiNE0_000144_000154/000151.jpg,smoking,brushing hair,0,28.671875,A person doing smoking at dressing room,22.74323844909668,A person doing brushing hair at park
2372,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002372_opening bottle_to_playing saxophone_cO947ZSANRg_000023_000033_bg_7MT7_Kpj3Y8_000065_000075/000151.jpg,opening bottle,playing saxophone,1,18.31456184387207,A person doing opening bottle at street corner,20.378671646118164,A person doing playing saxophone at beach
2373,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002373_playing volleyball_to_skiing (not slalom or crosscountry)_QV2_9AWFsQI_000058_000068_bg_5AezTDJhlDI_001110_001120/000151.jpg,playing volleyball,skiing (not slalom or crosscountry),0,24.974937438964844,A person doing playing volleyball at chamonix,24.029678344726562,A person doing skiing (not slalom or crosscountry) at backyard
2374,/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_002374_opening bottle_to_surfing water_q9uRhMLChnc_000001_000011_bg_jEh7xb_RPKY_000059_000069/000123.jpg,opening bottle,surfing water,1,24.146772384643555,A person doing opening bottle at fiji,28.359508514404297,A person doing surfing water at picnic
