action_swap_path,frame_num,label_A,label_B,predicted_label,predicted_score,human_action_rank,human_action_score,background_action_rank,background_action_score,human_top1,human_top5,background_top1,background_top5,background_wins,ranking_gap,score_gap,top10_predictions
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001255_drinking_to_surfing water_q7z_JwcIfno_000011_000021_bg_CZtMKdIWUdM_000775_000785,150.0,drinking,surfing water,surfing water,0.9749078154563904,3,0.0015845161397010088,1,0.9749078154563904,False,True,True,True,True,-2,0.9733232993166894,"['surfing water', 'canoeing or kayaking', 'drinking', 'climbing a rope', 'climbing ladder', 'brushing teeth', 'eating ice cream', 'opening bottle', 'walking the dog', 'hurdling']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001259_climbing a rope_to_climbing ladder_M0BedpP3Ya4_000017_000027_bg_HxsXFx953aA_000027_000037,150.0,climbing a rope,climbing ladder,climbing ladder,0.40704038739204407,2,0.33039361238479614,1,0.40704038739204407,False,True,True,True,True,-1,0.07664677500724792,"['climbing ladder', 'climbing a rope', 'hurdling', 'skiing slalom', 'skipping rope', 'dunking basketball', 'skiing (not slalom or crosscountry)', 'flying kite', 'surfing water', 'dribbling basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001263_brushing hair_to_shooting basketball_MPx8w7ioI4o_000323_000333_bg_sMe3pJ7e7BA_000131_000141,150.0,brushing hair,shooting basketball,brushing hair,0.13057439029216766,1,0.13057439029216766,33,0.005791007541120052,True,True,False,False,False,32,-0.12478338275104761,"['brushing hair', 'juggling balls', 'punching person (boxing)', 'smoking', 'drinking', 'writing', 'cleaning windows', 'juggling soccer ball', 'playing accordion', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001267_bowling_to_eating ice cream__WKZbe4o8C4_000005_000015_bg_gMNNOrCnQOE_000024_000034,150.0,bowling,eating ice cream,punching person (boxing),0.0919317901134491,4,0.06796607375144958,35,0.005789056420326233,False,True,False,False,False,31,-0.06217701733112335,"['punching person (boxing)', 'walking the dog', 'playing violin', 'bowling', 'dribbling basketball', 'skiing slalom', 'hitting baseball', 'juggling balls', 'juggling soccer ball', 'playing saxophone']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001271_skiing slalom_to_playing bass guitar_QlfjhINUcyI_000019_000029_bg_1nho7QEZT84_000189_000199,143.0,skiing slalom,playing bass guitar,climbing ladder,0.6963201761245728,3,0.06511233001947403,6,0.012279363349080086,False,True,False,False,False,3,-0.052832966670393944,"['climbing ladder', 'climbing a rope', 'skiing slalom', 'canoeing or kayaking', 'surfing water', 'playing bass guitar', 'skiing (not slalom or crosscountry)', 'skipping rope', 'dunking basketball', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001275_juggling balls_to_archery_SxW8hYW0FnA_000001_000011_bg_3hoSk280ndk_000025_000035,147.5,juggling balls,archery,shooting goal (soccer),0.45477092266082764,19,0.004610298201441765,9,0.018479378893971443,False,False,False,False,True,-10,0.013869080692529678,"['shooting goal (soccer)', 'catching or throwing frisbee', 'hitting baseball', 'playing tennis', 'juggling soccer ball', 'playing basketball', 'skipping rope', 'flying kite', 'archery', 'sword fighting']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001279_sweeping floor_to_writing_X-7v1WHkTgk_000020_000030_bg_6Y4ir41xy-0_000218_000228,150.5,sweeping floor,writing,writing,0.7547436952590942,37,0.000986281200312078,1,0.7547436952590942,False,False,True,True,True,-36,0.7537574140587822,"['writing', 'reading book', 'reading newspaper', 'playing trumpet', 'sword fighting', 'bowling', 'hurdling', 'climbing ladder', 'climbing a rope', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001283_reading book_to_dribbling basketball_FT4E6NDbzCQ_000000_000010_bg_dzfk3y6_e3A_000010_000020,150.0,reading book,dribbling basketball,reading book,0.46591123938560486,1,0.46591123938560486,26,0.0023078820668160915,True,True,False,False,False,25,-0.46360335731878877,"['reading book', 'reading newspaper', 'playing accordion', 'playing guitar', 'playing violin', 'writing', 'sweeping floor', 'juggling soccer ball', 'playing piano', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001287_skiing slalom_to_eating cake_gfux7QZsXGg_000172_000182_bg_IQb0YDHhT-o_000051_000061,150.0,skiing slalom,eating cake,playing saxophone,0.4301011562347412,3,0.09691974520683289,48,0.0007490827701985836,False,True,False,False,False,45,-0.0961706624366343,"['playing saxophone', 'surfing water', 'skiing slalom', 'playing accordion', 'skiing (not slalom or crosscountry)', 'playing bass guitar', 'climbing a rope', 'climbing ladder', 'dunking basketball', 'playing tennis']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001291_bowling_to_golf driving_5Vu8HJ__eMg_000277_000287_bg_6CbAI0QPeSM_000001_000011,150.0,bowling,golf driving,golf driving,0.6909258365631104,30,0.0006269930745474994,1,0.6909258365631104,False,False,True,True,True,-29,0.6902988434885629,"['golf driving', 'juggling balls', 'juggling soccer ball', 'skipping rope', 'shooting goal (soccer)', 'hitting baseball', 'climbing a rope', 'sword fighting', 'catching or throwing baseball', 'archery']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001295_reading book_to_playing trumpet_T-jJFnP0oDA_000004_000014_bg_jwYikLyqs0k_000002_000012,150.5,reading book,playing trumpet,playing accordion,0.25238537788391113,14,0.013559781014919281,7,0.040554746985435486,False,False,False,False,True,-7,0.026994965970516205,"['playing accordion', 'playing violin', 'playing guitar', 'juggling soccer ball', 'playing saxophone', 'reading newspaper', 'playing trumpet', 'smoking', 'skipping rope', 'playing piano']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001299_drinking_to_dribbling basketball_6tRQJ5KdSIE_000000_000010_bg_6FC0IVAWQc4_000266_000276,150.0,drinking,dribbling basketball,playing basketball,0.3009389638900757,15,0.007347962819039822,3,0.12724463641643524,False,False,False,True,True,-12,0.11989667359739542,"['playing basketball', 'dunking basketball', 'dribbling basketball', 'shooting basketball', 'skipping rope', 'playing tennis', 'juggling soccer ball', 'playing volleyball', 'catching or throwing frisbee', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001303_flying kite_to_hurdling_I84fWDl0fRg_000000_000010_bg_JlwpQhOj8Wo_000001_000011,143.5,flying kite,hurdling,hurdling,0.41513967514038086,10,0.00611219834536314,1,0.41513967514038086,False,False,True,True,True,-9,0.4090274767950177,"['hurdling', 'shooting goal (soccer)', 'catching or throwing frisbee', 'juggling soccer ball', 'catching or throwing baseball', 'hitting baseball', 'juggling balls', 'skiing slalom', 'playing volleyball', 'flying kite']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001307_tying tie_to_climbing a rope_iYHlztQWOA0_000050_000060_bg_SPFk5J-0pXk_000015_000025,150.0,tying tie,climbing a rope,opening bottle,0.4856169819831848,4,0.05081615224480629,2,0.29428890347480774,False,True,False,True,True,-2,0.24347275123000145,"['opening bottle', 'climbing a rope', 'cleaning windows', 'tying tie', 'golf driving', 'sword fighting', 'skipping rope', 'juggling soccer ball', 'hitting baseball', 'brushing hair']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001311_playing trumpet_to_walking the dog_2gi1aSciYmE_000012_000022_bg_4wXi68bINr4_000020_000030,150.0,playing trumpet,walking the dog,climbing a rope,0.2229725867509842,6,0.07397137582302094,32,0.0007235539960674942,False,False,False,False,False,26,-0.07324782182695344,"['climbing a rope', 'eating ice cream', 'eating cake', 'smoking', 'playing saxophone', 'playing trumpet', 'brushing teeth', 'opening bottle', 'skipping rope', 'hitting baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001315_tying tie_to_playing saxophone_eLyyjoO43p4_000000_000010_bg_ZnIDviwA8CE_000117_000127,150.0,tying tie,playing saxophone,juggling balls,0.2193140983581543,45,0.0005605791229754686,25,0.0072092218324542046,False,False,False,False,True,-20,0.006648642709478736,"['juggling balls', 'opening bottle', 'juggling soccer ball', 'cleaning windows', 'climbing a rope', 'climbing ladder', 'hitting baseball', 'playing accordion', 'shooting goal (soccer)', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001319_climbing ladder_to_brushing teeth_R_xk3fPqWqo_000016_000026_bg_r95HrwQa8lk_000008_000018,139.0,climbing ladder,brushing teeth,climbing a rope,0.5236043930053711,2,0.1903098225593567,44,9.262959065381438e-05,False,True,False,False,False,42,-0.19021719296870288,"['climbing a rope', 'climbing ladder', 'skipping rope', 'skiing slalom', 'juggling soccer ball', 'hurdling', 'skiing (not slalom or crosscountry)', 'juggling balls', 'surfing water', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001323_playing tennis_to_shooting basketball_5tz1GXB4otY_000085_000095_bg_u6PXN2gCiwY_000005_000015,150.0,playing tennis,shooting basketball,juggling soccer ball,0.6146840453147888,13,0.00186597416177392,6,0.014096299186348915,False,False,False,False,True,-7,0.012230325024574995,"['juggling soccer ball', 'dribbling basketball', 'playing basketball', 'juggling balls', 'dunking basketball', 'shooting basketball', 'catching or throwing frisbee', 'playing saxophone', 'playing trumpet', 'skipping rope']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001327_playing tennis_to_reading book_04qp3eQSmJc_000106_000116_bg_BFYBAg9fSL4_000388_000398,150.0,playing tennis,reading book,reading book,0.7433831095695496,26,0.0017128066392615438,1,0.7433831095695496,False,False,True,True,True,-25,0.741670302930288,"['reading book', 'flying kite', 'reading newspaper', 'skiing (not slalom or crosscountry)', 'hurdling', 'archery', 'skiing slalom', 'sword fighting', 'eating ice cream', 'golf driving']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001331_dunking basketball_to_drinking_qeDi7i1XXhM_000068_000078_bg_ypxLrXNUcUo_000075_000085,144.5,dunking basketball,drinking,dribbling basketball,0.7427747845649719,4,0.06109720841050148,25,1.2662078461289639e-06,False,True,False,False,False,21,-0.06109594220265535,"['dribbling basketball', 'shooting basketball', 'playing basketball', 'dunking basketball', 'juggling balls', 'juggling soccer ball', 'playing volleyball', 'shooting goal (soccer)', 'bowling', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001335_playing volleyball_to_cleaning windows_Djgz_dNVPjA_000069_000079_bg_Dk3DiAp2yAU_000029_000039,144.0,playing volleyball,cleaning windows,skiing slalom,0.7662412524223328,50,4.407704182085581e-05,3,0.06287028640508652,False,False,False,True,True,-47,0.06282620936326566,"['skiing slalom', 'skiing (not slalom or crosscountry)', 'cleaning windows', 'climbing ladder', 'climbing a rope', 'sword fighting', 'walking the dog', 'opening bottle', 'smoking', 'sweeping floor']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001339_brushing hair_to_punching person (boxing)_i4ddhWXmitw_000001_000011_bg_Cs-CfeLNspE_000126_000136,150.0,brushing hair,punching person (boxing),punching person (boxing),0.9125528335571289,18,0.0007696364773437381,1,0.9125528335571289,False,False,True,True,True,-17,0.9117831970797852,"['punching person (boxing)', 'skipping rope', 'climbing a rope', 'clean and jerk', 'climbing ladder', 'sword fighting', 'dribbling basketball', 'dunking basketball', 'hurdling', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001343_juggling soccer ball_to_surfing water_cVCLApgzN58_000009_000019_bg_-G_tgkmqChg_000072_000082,151.5,juggling soccer ball,surfing water,surfing water,0.9159784913063049,4,0.00727408891543746,1,0.9159784913063049,False,True,True,True,True,-3,0.9087044023908675,"['surfing water', 'shooting goal (soccer)', 'skiing slalom', 'juggling soccer ball', 'dunking basketball', 'hurdling', 'skiing (not slalom or crosscountry)', 'playing volleyball', 'dribbling basketball', 'clean and jerk']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001347_flying kite_to_reading newspaper_3dnRiA5pSwU_000024_000034_bg_2rXmwP0xXEY_000066_000076,84.5,flying kite,reading newspaper,reading newspaper,0.9983490705490112,27,1.0090287105413154e-05,1,0.9983490705490112,False,False,True,True,True,-26,0.9983389802619058,"['reading newspaper', 'reading book', 'climbing ladder', 'cleaning windows', 'sweeping floor', 'writing', 'opening bottle', 'brushing teeth', 'playing accordion', 'punching person (boxing)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001351_golf driving_to_reading book_V3rzNdo3LmQ_000000_000010_bg_nfkBGTL57Fg_000141_000151,150.0,golf driving,reading book,juggling soccer ball,0.4092484712600708,36,0.0009100886527448893,40,0.0006268975557759404,False,False,False,False,False,4,-0.00028319109696894884,"['juggling soccer ball', 'juggling balls', 'shooting goal (soccer)', 'dribbling basketball', 'playing accordion', 'climbing ladder', 'sword fighting', 'flying kite', 'playing violin', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001355_reading newspaper_to_climbing ladder_cXsQwIVDsKY_000004_000014_bg_PQ94yoXfTxk_000017_000027,150.0,reading newspaper,climbing ladder,cleaning windows,0.3252007067203522,13,0.012793002650141716,10,0.01606341265141964,False,False,False,False,True,-3,0.0032704100012779236,"['cleaning windows', 'punching person (boxing)', 'smoking', 'opening bottle', 'climbing a rope', 'sword fighting', 'playing violin', 'brushing hair', 'surfing water', 'climbing ladder']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001359_brushing hair_to_playing volleyball_RnFhRlNPQik_000478_000488_bg_86c82gw-FlQ_000020_000030,150.0,brushing hair,playing volleyball,playing guitar,0.19861240684986115,2,0.17840008437633514,40,0.0006745476857759058,False,True,False,False,False,38,-0.17772553669055924,"['playing guitar', 'brushing hair', 'writing', 'playing piano', 'playing violin', 'playing accordion', 'reading book', 'playing saxophone', 'reading newspaper', 'drinking']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001363_playing basketball_to_playing piano_0zTKKv_g0CY_000223_000233_bg_C9boKvSr3kU_000015_000025,141.5,playing basketball,playing piano,sweeping floor,0.2523191571235657,21,0.0071342866867780685,6,0.05180450901389122,False,False,False,False,True,-15,0.04467022232711315,"['sweeping floor', 'flying kite', 'sword fighting', 'juggling soccer ball', 'juggling balls', 'playing piano', 'playing violin', 'catching or throwing frisbee', 'playing accordion', 'playing saxophone']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001367_clean and jerk_to_brushing hair_egZqefmMHOQ_000076_000086_bg_6inRgsTHfPY_000325_000335,150.0,clean and jerk,brushing hair,climbing ladder,0.2673419415950775,42,0.0006508507649414241,3,0.11825340986251831,False,False,False,True,True,-39,0.11760255909757689,"['climbing ladder', 'climbing a rope', 'brushing hair', 'brushing teeth', 'opening bottle', 'punching person (boxing)', 'playing violin', 'surfing water', 'skipping rope', 'drinking']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001371_playing saxophone_to_clean and jerk_nRC40jLHx0w_000194_000204_bg_JwWF76Pu1Gk_000011_000021,150.0,playing saxophone,clean and jerk,playing trumpet,0.6108871102333069,2,0.2013627588748932,36,0.00023797406174708158,False,True,False,False,False,34,-0.2011247848131461,"['playing trumpet', 'playing saxophone', 'opening bottle', 'playing violin', 'juggling balls', 'drinking', 'juggling soccer ball', 'smoking', 'brushing teeth', 'playing guitar']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001375_flying kite_to_catching or throwing baseball_I84fWDl0fRg_000000_000010_bg_CR0PV8jmGqg_000003_000013,143.5,flying kite,catching or throwing baseball,shooting basketball,0.3685695230960846,41,3.798276884481311e-05,11,0.0005815660115331411,False,False,False,False,True,-30,0.000543583242688328,"['shooting basketball', 'dunking basketball', 'playing basketball', 'dribbling basketball', 'playing volleyball', 'shooting goal (soccer)', 'climbing ladder', 'hurdling', 'hitting baseball', 'juggling balls']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001379_opening bottle_to_climbing a rope_qkeWHzb6U-I_000121_000131_bg__3qg-oAr7b0_000019_000029,150.0,opening bottle,climbing a rope,climbing a rope,0.8072960376739502,2,0.03775946795940399,1,0.8072960376739502,False,True,True,True,True,-1,0.7695365697145462,"['climbing a rope', 'opening bottle', 'eating ice cream', 'tying tie', 'climbing ladder', 'juggling soccer ball', 'juggling balls', 'playing trumpet', 'skipping rope', 'playing violin']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001383_playing trumpet_to_reading newspaper_ZATfwKJ725E_000105_000115_bg_VQQVouaEnfI_000017_000027,150.0,playing trumpet,reading newspaper,opening bottle,0.2726684808731079,11,0.02026975527405739,5,0.0910344049334526,False,False,False,True,True,-6,0.07076464965939522,"['opening bottle', 'playing violin', 'drinking', 'reading book', 'reading newspaper', 'playing piano', 'playing accordion', 'tying tie', 'playing guitar', 'brushing hair']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001387_shooting goal (soccer)_to_catching or throwing baseball_JzeSVFWHtsg_000000_000010_bg_dLPysQnsT0Q_000014_000024,150.5,shooting goal (soccer),catching or throwing baseball,juggling soccer ball,0.38510045409202576,5,0.04904629662632942,6,0.044976603239774704,False,True,False,False,False,1,-0.004069693386554718,"['juggling soccer ball', 'juggling balls', 'catching or throwing frisbee', 'golf driving', 'shooting goal (soccer)', 'catching or throwing baseball', 'hitting baseball', 'flying kite', 'dribbling basketball', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001391_skiing slalom_to_hitting baseball_rKzN_KFOXco_000003_000013_bg_3USSmzO001k_000058_000068,150.0,skiing slalom,hitting baseball,hurdling,0.3385564684867859,4,0.07143925875425339,16,0.010612706653773785,False,True,False,False,False,12,-0.0608265521004796,"['hurdling', 'dribbling basketball', 'dunking basketball', 'skiing slalom', 'shooting goal (soccer)', 'juggling soccer ball', 'shooting basketball', 'skipping rope', 'catching or throwing baseball', 'skiing (not slalom or crosscountry)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001395_catching or throwing frisbee_to_playing basketball_cMVEIKYF7Ps_000105_000115_bg_efJORnxWfdA_000051_000061,150.0,catching or throwing frisbee,playing basketball,dunking basketball,0.4702657461166382,16,0.00045566525659523904,2,0.29695969820022583,False,False,False,True,True,-14,0.2965040329436306,"['dunking basketball', 'playing basketball', 'dribbling basketball', 'shooting basketball', 'shooting goal (soccer)', 'playing tennis', 'hitting baseball', 'playing volleyball', 'juggling balls', 'catching or throwing baseball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001399_flying kite_to_driving car_0huAN2gC6Pc_000143_000153_bg_sJ9aA_w87II_000047_000057,150.0,flying kite,driving car,skipping rope,0.2861042022705078,20,0.0053071207366883755,2,0.15104608237743378,False,False,False,True,True,-18,0.1457389616407454,"['skipping rope', 'driving car', 'juggling soccer ball', 'hitting baseball', 'cleaning windows', 'dribbling basketball', 'catching or throwing frisbee', 'juggling balls', 'sword fighting', 'playing basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001403_smoking_to_playing guitar_7INhc7jN5Ps_000004_000014_bg_s3dK8R-jzac_000031_000041,150.0,smoking,playing guitar,playing guitar,0.6123068928718567,11,0.00015556791913695633,1,0.6123068928718567,False,False,True,True,True,-10,0.6121513249527197,"['playing guitar', 'playing bass guitar', 'playing saxophone', 'playing violin', 'playing accordion', 'playing trumpet', 'writing', 'playing piano', 'sword fighting', 'opening bottle']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001407_brushing teeth_to_playing accordion_2agWm6N2260_000000_000010_bg_NP7yfmnxohw_000010_000020,150.0,brushing teeth,playing accordion,playing accordion,0.2026316076517105,14,0.013642570935189724,1,0.2026316076517105,False,False,True,True,True,-13,0.1889890367165208,"['playing accordion', 'playing trumpet', 'eating ice cream', 'playing saxophone', 'playing violin', 'opening bottle', 'drinking', 'juggling balls', 'eating cake', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001411_shooting basketball_to_drinking_mmGSQfAVPgM_000355_000365_bg_caFV09HNzzI_000023_000033,150.0,shooting basketball,drinking,dunking basketball,0.22295427322387695,10,0.03143306076526642,11,0.022438503801822662,False,False,False,False,False,1,-0.008994556963443756,"['dunking basketball', 'juggling soccer ball', 'dribbling basketball', 'juggling balls', 'surfing water', 'eating ice cream', 'shooting goal (soccer)', 'playing basketball', 'eating cake', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001415_skipping rope_to_climbing a rope_kts3pJ922Go_000112_000122_bg_zMfe-irysi8_000003_000013,150.0,skipping rope,climbing a rope,skipping rope,0.2492651790380478,1,0.2492651790380478,2,0.2094016671180725,True,True,False,True,False,1,-0.03986351191997528,"['skipping rope', 'climbing a rope', 'clean and jerk', 'playing tennis', 'juggling soccer ball', 'juggling balls', 'archery', 'climbing ladder', 'deadlifting', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001419_playing basketball_to_bowling_5DyidFJuzQY_000122_000132_bg_--dVV4_CSvw_000033_000043,150.5,playing basketball,bowling,bowling,0.9927021265029907,9,0.00026788594550453126,1,0.9927021265029907,False,False,True,True,True,-8,0.9924342405574862,"['bowling', 'juggling balls', 'hitting baseball', 'shooting basketball', 'shooting goal (soccer)', 'dribbling basketball', 'catching or throwing frisbee', 'catching or throwing baseball', 'playing basketball', 'sweeping floor']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001423_climbing a rope_to_brushing teeth_ZuCWeUQeAkI_000007_000017_bg_Hwuul-R9x_g_000067_000077,150.0,climbing a rope,brushing teeth,sweeping floor,0.449893981218338,8,0.010386439971625805,30,0.0018236238975077868,False,False,False,False,False,22,-0.008562816074118018,"['sweeping floor', 'cleaning windows', 'walking the dog', 'juggling soccer ball', 'climbing ladder', 'juggling balls', 'playing basketball', 'climbing a rope', 'clean and jerk', 'dunking basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001427_playing tennis_to_playing basketball_BiPEqlFe9uA_000024_000034_bg_uPMrdDdZ688_000107_000117,150.0,playing tennis,playing basketball,dribbling basketball,0.5761193633079529,11,0.002773294458165765,2,0.1160857230424881,False,False,False,True,True,-9,0.11331242858432233,"['dribbling basketball', 'playing basketball', 'juggling soccer ball', 'shooting basketball', 'shooting goal (soccer)', 'dunking basketball', 'skipping rope', 'juggling balls', 'playing volleyball', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001431_catching or throwing baseball_to_dunking basketball_g_G95YHhhu8_000011_000021_bg_eR8aZ5_uTyI_000002_000012,150.0,catching or throwing baseball,dunking basketball,dribbling basketball,0.3829543888568878,16,0.0027019677218049765,5,0.08201015740633011,False,False,False,True,True,-11,0.07930818968452513,"['dribbling basketball', 'shooting goal (soccer)', 'playing basketball', 'shooting basketball', 'dunking basketball', 'juggling soccer ball', 'hurdling', 'playing volleyball', 'skipping rope', 'catching or throwing frisbee']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001435_playing accordion_to_dribbling basketball_2GhcqTJoEaI_000017_000027_bg_Ef1N4vXMINQ_000059_000069,150.0,playing accordion,dribbling basketball,dribbling basketball,0.3078157305717468,10,0.0017741710180416703,1,0.3078157305717468,False,False,True,True,True,-9,0.30604155955370516,"['dribbling basketball', 'shooting basketball', 'playing basketball', 'dunking basketball', 'juggling balls', 'playing volleyball', 'skipping rope', 'juggling soccer ball', 'shooting goal (soccer)', 'playing accordion']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001439_cleaning windows_to_surfing water_kli7ZPH2vOs_000004_000014_bg_79RD1NrELZw_000013_000023,150.0,cleaning windows,surfing water,surfing water,0.9876530170440674,18,7.604614074807614e-05,1,0.9876530170440674,False,False,True,True,True,-17,0.9875769709033193,"['surfing water', 'skiing slalom', 'skiing (not slalom or crosscountry)', 'catching or throwing frisbee', 'hurdling', 'climbing a rope', 'opening bottle', 'hitting baseball', 'canoeing or kayaking', 'juggling soccer ball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001443_driving car_to_flying kite_CLuayLlBOEY_000064_000074_bg_1K1b8Zphi3U_000009_000019,150.0,driving car,flying kite,flying kite,0.3250010907649994,31,9.639873314881697e-05,1,0.3250010907649994,False,False,True,True,True,-30,0.3249046920318506,"['flying kite', 'juggling soccer ball', 'catching or throwing frisbee', 'juggling balls', 'climbing a rope', 'dribbling basketball', 'playing basketball', 'dunking basketball', 'catching or throwing baseball', 'shooting goal (soccer)']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001447_playing tennis_to_shooting basketball_lj1-JzfdDoQ_000314_000324_bg_GxbHdnQNWmU_000113_000123,150.0,playing tennis,shooting basketball,playing tennis,0.47935011982917786,1,0.47935011982917786,10,0.026892373338341713,True,True,False,False,False,9,-0.45245774649083614,"['playing tennis', 'playing basketball', 'golf driving', 'dribbling basketball', 'catching or throwing frisbee', 'dunking basketball', 'juggling soccer ball', 'catching or throwing baseball', 'hitting baseball', 'shooting basketball']"
/n/fs/visualai-scr/temp_LLP/ellie/slowfast_kinetics/dataset/action_swap/original_action_swap/sample_001451_dribbling basketball_to_canoeing or kayaking_izuALcpMYoo_000029_000039_bg_J6YLyBlmkZw_000013_000023,150.5,dribbling basketball,canoeing or kayaking,surfing water,0.38883429765701294,16,0.006448854226619005,18,0.005472392775118351,False,False,False,False,False,2,-0.0009764614515006542,"['surfing water', 'skipping rope', 'juggling soccer ball', 'catching or throwing frisbee', 'flying kite', 'climbing a rope', 'juggling balls', 'skiing slalom', 'shooting goal (soccer)', 'hitting baseball']"
